Linux 2.6.32-431.3.1.el6.x86_64 (mule-perflab02.managed.contegix.com) 	03/20/2014 	_x86_64_	(24 CPU)

05:17:43 PM     CPU       MHz
05:19:53 PM     all   2299.94
05:19:55 PM     all   2299.94
05:19:57 PM     all   2299.94
05:19:59 PM     all   2299.94
05:20:01 PM     all   2299.94
05:20:03 PM     all   2299.94
05:20:05 PM     all   2299.94
05:20:07 PM     all   2299.94
05:20:09 PM     all   2299.94
05:20:11 PM     all   2299.94
05:20:13 PM     all   2299.94
05:20:15 PM     all   2299.94
05:20:17 PM     all   2299.94
05:20:19 PM     all   2299.94
05:20:21 PM     all   2299.94
05:20:23 PM     all   2299.94
05:20:25 PM     all   2299.94
05:20:27 PM     all   2299.94
05:20:29 PM     all   2299.94
05:20:31 PM     all   2299.94
05:20:33 PM     all   2299.94
05:20:35 PM     all   2299.94
05:20:37 PM     all   2299.94
05:20:39 PM     all   2299.94
05:20:41 PM     all   2299.94
05:20:43 PM     all   2299.94
05:20:45 PM     all   2299.94
05:20:47 PM     all   2299.94
05:20:49 PM     all   2299.94
05:20:51 PM     all   2299.94
05:20:53 PM     all   2299.94
05:20:55 PM     all   2299.94
05:20:57 PM     all   2299.94
05:20:59 PM     all   2299.94
05:21:01 PM     all   2299.94
05:21:03 PM     all   2299.94
05:21:05 PM     all   2299.94
05:21:07 PM     all   2299.94
05:21:09 PM     all   2299.94
05:21:11 PM     all   2299.94
05:21:13 PM     all   2299.94
05:21:15 PM     all   2299.94
05:21:17 PM     all   2299.94
05:21:19 PM     all   2299.94
05:21:21 PM     all   2299.94
05:21:23 PM     all   2299.94
05:21:25 PM     all   2299.94
05:21:27 PM     all   2299.94
05:21:29 PM     all   2299.94
05:21:31 PM     all   2299.94
05:21:33 PM     all   2299.94
05:21:35 PM     all   2299.94
05:21:37 PM     all   2299.94
05:21:39 PM     all   2299.94
05:21:41 PM     all   2299.94
05:21:43 PM     all   2299.94
05:21:45 PM     all   2299.94
05:21:47 PM     all   2299.94
05:21:49 PM     all   2299.94
05:21:51 PM     all   2299.94
05:21:53 PM     all   2299.94
05:21:55 PM     all   2299.94
05:21:57 PM     all   2299.94
05:21:59 PM     all   2299.94
05:22:01 PM     all   2299.94
05:22:03 PM     all   2299.94
05:22:05 PM     all   2299.94
05:22:07 PM     all   2299.94
05:22:09 PM     all   2299.94
05:22:11 PM     all   2299.94
05:22:13 PM     all   2299.94
05:22:15 PM     all   2299.94
05:22:17 PM     all   2299.94
05:22:19 PM     all   2299.94
05:22:21 PM     all   2299.94
05:22:23 PM     all   2299.94
05:22:25 PM     all   2299.94
05:22:27 PM     all   2299.94
05:22:29 PM     all   2299.94
05:22:31 PM     all   2299.94
05:22:33 PM     all   2299.94
05:22:35 PM     all   2299.94
05:22:37 PM     all   2299.94
05:22:39 PM     all   2299.94
05:22:41 PM     all   2299.94
05:22:43 PM     all   2299.94
05:22:45 PM     all   2299.94
05:22:47 PM     all   2299.94
05:22:49 PM     all   2299.94
05:22:51 PM     all   2299.94
05:22:53 PM     all   2299.94
05:22:55 PM     all   2299.94
05:22:57 PM     all   2299.94
05:22:59 PM     all   2299.94
05:23:01 PM     all   2299.94
05:23:03 PM     all   2299.94
05:23:05 PM     all   2299.94
05:23:07 PM     all   2299.94
05:23:09 PM     all   2299.94
05:23:11 PM     all   2299.94
05:23:13 PM     all   2299.94
05:23:15 PM     all   2299.94
05:23:17 PM     all   2299.94
05:23:19 PM     all   2299.94
05:23:21 PM     all   2299.94
05:23:23 PM     all   2299.94
05:23:25 PM     all   2299.94
05:23:27 PM     all   2299.94
05:23:29 PM     all   2299.94
05:23:31 PM     all   2299.94
05:23:33 PM     all   2299.94
05:23:35 PM     all   2299.94
05:23:37 PM     all   2299.94
05:23:39 PM     all   2299.94
05:23:41 PM     all   2299.94
05:23:43 PM     all   2299.94
05:23:45 PM     all   2299.94
05:23:47 PM     all   2299.94
05:23:49 PM     all   2299.94
05:23:51 PM     all   2299.94
05:23:53 PM     all   2299.94
05:23:55 PM     all   2299.94
05:23:57 PM     all   2299.94
05:23:59 PM     all   2299.94
05:24:01 PM     all   2299.94
05:24:03 PM     all   2299.94
05:24:05 PM     all   2299.94
05:24:07 PM     all   2299.94
05:24:09 PM     all   2299.94
05:24:11 PM     all   2299.94
05:24:13 PM     all   2299.94
05:24:15 PM     all   2299.94
05:24:17 PM     all   2299.94
05:24:19 PM     all   2299.94
05:24:21 PM     all   2299.94
05:24:23 PM     all   2299.94
05:24:25 PM     all   2299.94
05:24:27 PM     all   2299.94
05:24:29 PM     all   2299.94
05:24:31 PM     all   2299.94
05:24:33 PM     all   2299.94
05:24:35 PM     all   2299.94
05:24:37 PM     all   2299.94
05:24:39 PM     all   2299.94
05:24:41 PM     all   2299.94
05:24:43 PM     all   2299.94
05:24:45 PM     all   2299.94
05:24:47 PM     all   2299.94
05:24:49 PM     all   2299.94
05:24:51 PM     all   2299.94
05:24:53 PM     all   2299.94
05:24:55 PM     all   2299.94
05:24:57 PM     all   2299.94
05:24:59 PM     all   2299.94
05:25:01 PM     all   2299.94
05:25:03 PM     all   2299.94
05:25:05 PM     all   2299.94
05:25:07 PM     all   2299.94
05:25:09 PM     all   2299.94
05:25:11 PM     all   2299.94
05:25:13 PM     all   2299.94
05:25:15 PM     all   2299.94
05:25:17 PM     all   2299.94
05:25:19 PM     all   2299.94
05:25:21 PM     all   2299.94
05:25:23 PM     all   2299.94
05:25:25 PM     all   2299.94
05:25:27 PM     all   2299.94
05:25:29 PM     all   2299.94
05:25:31 PM     all   2299.94
05:25:33 PM     all   2299.94
05:25:35 PM     all   2299.94
05:25:37 PM     all   2299.94
05:25:39 PM     all   2299.94
05:25:41 PM     all   2299.94
05:25:43 PM     all   2299.94
05:25:45 PM     all   2299.94
05:25:47 PM     all   2299.94
05:25:49 PM     all   2299.94
05:25:51 PM     all   2299.94
05:25:53 PM     all   2299.94
05:25:55 PM     all   2299.94
05:25:57 PM     all   2299.94
05:25:59 PM     all   2299.94
05:26:01 PM     all   2299.94
05:26:03 PM     all   2299.94
05:26:05 PM     all   2299.94
05:26:07 PM     all   2299.94
05:26:09 PM     all   2299.94
05:26:11 PM     all   2299.94
05:26:13 PM     all   2299.94
05:26:15 PM     all   2299.94
05:26:17 PM     all   2299.94
05:26:19 PM     all   2299.94
05:26:21 PM     all   2299.94
05:26:23 PM     all   2299.94
05:26:25 PM     all   2299.94
05:26:27 PM     all   2299.94
05:26:29 PM     all   2299.94
05:26:31 PM     all   2299.94
05:26:33 PM     all   2299.94
05:26:35 PM     all   2299.94
05:26:37 PM     all   2299.94
05:26:39 PM     all   2299.94
05:26:41 PM     all   2299.94
05:26:43 PM     all   2299.94
05:26:45 PM     all   2299.94
05:26:47 PM     all   2299.94
05:26:49 PM     all   2299.94
05:26:51 PM     all   2299.94
05:26:53 PM     all   2299.94
05:26:55 PM     all   2299.94
05:26:57 PM     all   2299.94
05:26:59 PM     all   2299.94
05:27:01 PM     all   2299.94
05:27:03 PM     all   2299.94
05:27:05 PM     all   2299.94
05:27:07 PM     all   2299.94
05:27:09 PM     all   2299.94
05:27:11 PM     all   2299.94
05:27:13 PM     all   2299.94
05:27:15 PM     all   2299.94
05:27:17 PM     all   2299.94
05:27:19 PM     all   2299.94
05:27:21 PM     all   2299.94
05:27:23 PM     all   2299.94
05:27:25 PM     all   2299.94
05:27:27 PM     all   2299.94
05:27:29 PM     all   2299.94
05:27:31 PM     all   2299.94
05:27:33 PM     all   2299.94
05:27:35 PM     all   2299.94
05:27:37 PM     all   2299.94
05:27:39 PM     all   2299.94
05:27:41 PM     all   2299.94
05:27:43 PM     all   2299.94
05:27:45 PM     all   2299.94
05:27:47 PM     all   2299.94
05:27:49 PM     all   2299.94
05:27:51 PM     all   2299.94
05:27:53 PM     all   2299.94
05:27:55 PM     all   2299.94
05:27:57 PM     all   2299.94
05:27:59 PM     all   2299.94
05:28:01 PM     all   2299.94
05:28:03 PM     all   2299.94
05:28:05 PM     all   2299.94
05:28:07 PM     all   2299.94
05:28:09 PM     all   2299.94
05:28:11 PM     all   2299.94
05:28:13 PM     all   2299.94
05:28:15 PM     all   2299.94
05:28:17 PM     all   2299.94
05:28:19 PM     all   2299.94
05:28:21 PM     all   2299.94
05:28:23 PM     all   2299.94
05:28:25 PM     all   2299.94
05:28:27 PM     all   2299.94
05:28:29 PM     all   2299.94
05:28:31 PM     all   2299.94
05:28:33 PM     all   2299.94
05:28:35 PM     all   2299.94
05:28:37 PM     all   2299.94
05:28:39 PM     all   2299.94
05:28:41 PM     all   2299.94
05:28:43 PM     all   2299.94
05:28:45 PM     all   2299.94
05:28:47 PM     all   2299.94
05:28:49 PM     all   2299.94
05:28:51 PM     all   2299.94
05:28:53 PM     all   2299.94
05:28:55 PM     all   2299.94
05:28:57 PM     all   2299.94
05:28:59 PM     all   2299.94
05:29:01 PM     all   2299.94
05:29:03 PM     all   2299.94
05:29:05 PM     all   2299.94
05:29:07 PM     all   2299.94
05:29:09 PM     all   2299.94
05:29:11 PM     all   2299.94
05:29:13 PM     all   2299.94
05:29:15 PM     all   2299.94
05:29:17 PM     all   2299.94
05:29:19 PM     all   2299.94
05:29:21 PM     all   2299.94
05:29:23 PM     all   2299.94
05:29:25 PM     all   2299.94
05:29:27 PM     all   2299.94
05:29:29 PM     all   2299.94
05:29:31 PM     all   2299.94
05:29:33 PM     all   2299.94
05:29:35 PM     all   2299.94
05:29:37 PM     all   2299.94
05:29:39 PM     all   2299.94
05:29:41 PM     all   2299.94
05:29:43 PM     all   2299.94
05:29:45 PM     all   2299.94
05:29:47 PM     all   2299.94
05:29:49 PM     all   2299.94
05:29:51 PM     all   2299.94
05:29:53 PM     all   2299.94
05:29:55 PM     all   2299.94
05:29:57 PM     all   2299.94
05:29:59 PM     all   2299.94
05:30:01 PM     all   2299.94
05:30:03 PM     all   2299.94
05:30:05 PM     all   2299.94
05:30:07 PM     all   2299.94
05:30:09 PM     all   2299.94
05:30:11 PM     all   2299.94
05:30:13 PM     all   2299.94
05:30:15 PM     all   2299.94
05:30:17 PM     all   2299.94
05:30:19 PM     all   2299.94
05:30:21 PM     all   2299.94
05:30:23 PM     all   2299.94
05:30:25 PM     all   2299.94
05:30:27 PM     all   2299.94
05:30:29 PM     all   2299.94
05:30:31 PM     all   2299.94
05:30:33 PM     all   2299.94
05:30:35 PM     all   2299.94
05:30:37 PM     all   2299.94
05:30:39 PM     all   2299.94
05:30:41 PM     all   2299.94
05:30:43 PM     all   2299.94
05:30:45 PM     all   2299.94
05:30:47 PM     all   2299.94
05:30:49 PM     all   2299.94
05:30:51 PM     all   2299.94
05:30:53 PM     all   2299.94
05:30:55 PM     all   2299.94
05:30:57 PM     all   2299.94
05:30:59 PM     all   2299.94
05:31:01 PM     all   2299.94
05:31:03 PM     all   2299.94
05:31:05 PM     all   2299.94
05:31:07 PM     all   2299.94
05:31:09 PM     all   2299.94
05:31:11 PM     all   2299.94
05:31:13 PM     all   2299.94
05:31:15 PM     all   2299.94
05:31:17 PM     all   2299.94
05:31:19 PM     all   2299.94
05:31:21 PM     all   2299.94
05:31:23 PM     all   2299.94
05:31:25 PM     all   2299.94
05:31:27 PM     all   2299.94
05:31:29 PM     all   2299.94
05:31:31 PM     all   2299.94
05:31:33 PM     all   2299.94
05:31:35 PM     all   2299.94
05:31:37 PM     all   2299.94
05:31:39 PM     all   2299.94
05:31:41 PM     all   2299.94
05:31:43 PM     all   2299.94
05:31:45 PM     all   2299.94
05:31:47 PM     all   2299.94
05:31:49 PM     all   2299.94
05:31:51 PM     all   2299.94
05:31:53 PM     all   2299.94
05:31:55 PM     all   2299.94
05:31:57 PM     all   2299.94
05:31:59 PM     all   2299.94
05:32:01 PM     all   2299.94
05:32:03 PM     all   2299.94
05:32:05 PM     all   2299.94
05:32:07 PM     all   2299.94
05:32:09 PM     all   2299.94
05:32:11 PM     all   2299.94
05:32:13 PM     all   2299.94
05:32:15 PM     all   2299.94
05:32:17 PM     all   2299.94
05:32:19 PM     all   2299.94
05:32:21 PM     all   2299.94
05:32:23 PM     all   2299.94
05:32:25 PM     all   2299.94
05:32:27 PM     all   2299.94
05:32:29 PM     all   2299.94
05:32:31 PM     all   2299.94
05:32:33 PM     all   2299.94
05:32:35 PM     all   2299.94
05:32:37 PM     all   2299.94
05:32:39 PM     all   2299.94
05:32:41 PM     all   2299.94
05:32:43 PM     all   2299.94
05:32:45 PM     all   2299.94
05:32:47 PM     all   2299.94
05:32:49 PM     all   2299.94
05:32:51 PM     all   2299.94
05:32:53 PM     all   2299.94
05:32:55 PM     all   2299.94
05:32:57 PM     all   2299.94
05:32:59 PM     all   2299.94
05:33:01 PM     all   2299.94
05:33:03 PM     all   2299.94
05:33:05 PM     all   2299.94
05:33:07 PM     all   2299.94
05:33:09 PM     all   2299.94
05:33:11 PM     all   2299.94
05:33:13 PM     all   2299.94
05:33:15 PM     all   2299.94
05:33:17 PM     all   2299.94
05:33:19 PM     all   2299.94
05:33:21 PM     all   2299.94
05:33:23 PM     all   2299.94
05:33:25 PM     all   2299.94
05:33:27 PM     all   2299.94
05:33:29 PM     all   2299.94
05:33:31 PM     all   2299.94
05:33:33 PM     all   2299.94
05:33:35 PM     all   2299.94
05:33:37 PM     all   2299.94
05:33:39 PM     all   2299.94
05:33:41 PM     all   2299.94
05:33:43 PM     all   2299.94
05:33:45 PM     all   2299.94
05:33:47 PM     all   2299.94
05:33:49 PM     all   2299.94
05:33:51 PM     all   2299.94
05:33:53 PM     all   2299.94
05:33:55 PM     all   2299.94
05:33:57 PM     all   2299.94
05:33:59 PM     all   2299.94
05:34:01 PM     all   2299.94
05:34:03 PM     all   2299.94
05:34:05 PM     all   2299.94
05:34:07 PM     all   2299.94
05:34:09 PM     all   2299.94
05:34:11 PM     all   2299.94
05:34:13 PM     all   2299.94
05:34:15 PM     all   2299.94
05:34:17 PM     all   2299.94
05:34:19 PM     all   2299.94
05:34:21 PM     all   2299.94
05:34:23 PM     all   2299.94
05:34:25 PM     all   2299.94
05:34:27 PM     all   2299.94
05:34:29 PM     all   2299.94
05:34:31 PM     all   2299.94
05:34:33 PM     all   2299.94
05:34:35 PM     all   2299.94
05:34:37 PM     all   2299.94
05:34:39 PM     all   2299.94
05:34:41 PM     all   2299.94
05:34:43 PM     all   2299.94
05:34:45 PM     all   2299.94
05:34:47 PM     all   2299.94
05:34:49 PM     all   2299.94
05:34:51 PM     all   2299.94
05:34:53 PM     all   2299.94
05:34:55 PM     all   2299.94
05:34:57 PM     all   2299.94
05:34:59 PM     all   2299.94
05:35:01 PM     all   2299.94
05:35:03 PM     all   2299.94
05:35:05 PM     all   2299.94
05:35:07 PM     all   2299.94
05:35:09 PM     all   2299.94
05:35:11 PM     all   2299.94
05:35:13 PM     all   2299.94
05:35:15 PM     all   2299.94
05:35:17 PM     all   2299.94
05:35:19 PM     all   2299.94
05:35:21 PM     all   2299.94
05:35:23 PM     all   2299.94
05:35:25 PM     all   2299.94
