Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
22:34:34  1515367             1749          417          1332            502803          768                745                0                         2928     
22:34:36  1515367             1749          417          1332            502803          768                745                0                         2928     
22:34:38  1515367             1749          417          1332            502803          768                745                0                         2928     
22:34:40  1515367             1749          417          1332            502803          768                745                0                         2928     
22:34:42  1515367             1749          417          1332            502803          768                745                0                         2928     
22:34:44  1515367             1749          417          1332            502803          768                745                0                         2928     
22:34:46  1515367             1749          417          1332            502803          768                745                0                         2928     
22:34:48  1515367             1749          417          1332            502803          768                745                0                         2928     
22:34:50  1515367             1749          417          1332            502803          768                745                0                         2928     
22:34:52  1515367             1749          417          1332            502803          768                745                0                         2928     
22:34:54  1515367             1749          417          1332            502803          768                745                0                         2928     
22:34:56  1515367             1749          417          1332            502803          768                745                0                         2928     
22:34:58  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:00  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:02  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:04  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:06  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:08  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:10  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:12  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:14  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:16  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:18  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:20  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:22  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:24  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:26  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:28  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:30  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:32  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:34  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:36  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:38  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:40  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:42  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:44  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:46  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:48  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:50  1515367             1749          417          1332            502803          768                745                0                         2928     
Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
22:35:52  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:54  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:56  1515367             1749          417          1332            502803          768                745                0                         2928     
22:35:58  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:00  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:02  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:04  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:06  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:08  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:10  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:12  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:14  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:16  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:18  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:20  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:22  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:24  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:26  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:28  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:30  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:32  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:34  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:36  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:38  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:40  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:42  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:44  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:46  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:48  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:50  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:52  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:54  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:56  1515367             1749          417          1332            502803          768                745                0                         2928     
22:36:58  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:00  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:02  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:04  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:06  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:08  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:10  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:12  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:14  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:16  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:18  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:20  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:22  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:24  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:26  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:28  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:30  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:32  1515367             1749          417          1332            502803          768                745                0                         2928     
Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
22:37:34  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:36  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:38  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:40  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:42  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:44  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:46  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:49  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:51  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:53  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:55  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:57  1515367             1749          417          1332            502803          768                745                0                         2928     
22:37:59  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:01  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:03  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:05  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:07  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:09  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:11  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:13  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:15  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:17  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:19  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:21  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:23  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:25  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:27  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:29  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:31  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:33  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:35  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:37  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:39  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:41  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:43  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:45  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:47  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:49  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:51  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:53  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:55  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:57  1515367             1749          417          1332            502803          768                745                0                         2928     
22:38:59  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:01  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:03  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:05  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:07  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:09  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:11  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:13  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:15  1515367             1749          417          1332            502803          768                745                0                         2928     
Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
22:39:17  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:19  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:21  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:23  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:25  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:27  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:29  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:31  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:33  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:35  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:37  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:39  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:41  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:43  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:45  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:47  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:49  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:51  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:53  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:55  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:57  1515367             1749          417          1332            502803          768                745                0                         2928     
22:39:59  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:01  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:03  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:05  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:07  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:09  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:11  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:13  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:15  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:17  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:19  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:21  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:23  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:25  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:27  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:29  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:31  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:33  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:35  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:37  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:39  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:41  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:43  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:45  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:47  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:49  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:51  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:53  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:55  1515367             1749          417          1332            502803          768                745                0                         2928     
22:40:57  1515367             1749          417          1332            502803          768                745                0                         2928     
Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
22:40:59  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:01  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:03  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:05  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:07  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:09  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:11  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:13  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:15  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:17  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:19  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:21  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:23  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:25  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:27  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:29  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:31  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:33  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:35  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:37  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:39  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:41  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:43  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:45  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:47  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:49  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:51  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:53  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:55  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:57  1515367             1749          417          1332            502803          768                745                0                         2928     
22:41:59  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:01  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:03  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:05  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:07  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:09  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:11  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:13  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:15  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:17  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:19  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:21  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:23  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:25  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:27  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:29  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:31  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:33  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:35  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:37  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:39  1515367             1749          417          1332            502803          768                745                0                         2928     
Time      compact_pages_moved compact_stall compact_fail compact_success thp_fault_alloc thp_fault_fallback thp_collapse_alloc thp_collapse_alloc_failed thp_split
22:42:41  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:43  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:45  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:47  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:49  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:51  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:53  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:55  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:57  1515367             1749          417          1332            502803          768                745                0                         2928     
22:42:59  1515367             1749          417          1332            502803          768                745                0                         2928     
22:43:01  1515367             1749          417          1332            502803          768                745                0                         2928     
22:43:03  1515367             1749          417          1332            502803          768                745                0                         2928     
22:43:05  1515367             1749          417          1332            502803          768                745                0                         2928     
22:43:07  1515367             1749          417          1332            502803          768                745                0                         2928     
22:43:09  1515367             1749          417          1332            502803          768                745                0                         2928     
22:43:11  1515367             1749          417          1332            502803          768                745                0                         2928     
22:43:13  1515367             1749          417          1332            502803          768                745                0                         2928     
22:43:15  1515367             1749          417          1332            502803          768                745                0                         2928     
22:43:17  1515367             1749          417          1332            502803          768                745                0                         2928     
22:43:19  1515367             1749          417          1332            502803          768                745                0                         2928     
22:43:21  1515367             1749          417          1332            502803          768                745                0                         2928     
22:43:23  1515367             1749          417          1332            502803          768                745                0                         2928     
22:43:25  1515367             1749          417          1332            502803          768                745                0                         2928     
22:43:28  1515367             1749          417          1332            502803          768                745                0                         2928     
22:43:30  1515367             1749          417          1332            502803          768                745                0                         2928     
22:43:32  1515367             1749          417          1332            502803          768                745                0                         2928     
22:43:34  1515367             1749          417          1332            502803          768                745                0                         2928     
22:43:36  1515367             1749          417          1332            502803          768                745                0                         2928     
22:43:38  1515367             1749          417          1332            502803          768                745                0                         2928     
