Time      numa_hit numa_miss numa_foreign numa_interleave numa_local numa_other
23:02:19  1855479935 107155231 107155231    41252           1855251733 107383433 
23:02:21  1855488894 107155231 107155231    41252           1855260692 107383433 
23:02:23  1855495467 107155231 107155231    41252           1855267265 107383433 
23:02:25  1855502012 107155231 107155231    41252           1855273810 107383433 
23:02:27  1855508427 107155231 107155231    41252           1855280225 107383433 
23:02:29  1855514949 107155231 107155231    41252           1855286747 107383433 
23:02:31  1855521906 107155231 107155231    41252           1855293704 107383433 
23:02:33  1855529055 107155231 107155231    41252           1855300853 107383433 
23:02:35  1855536000 107155231 107155231    41252           1855307798 107383433 
23:02:37  1855542594 107155231 107155231    41252           1855314392 107383433 
23:02:39  1855549320 107155231 107155231    41252           1855321118 107383433 
23:02:41  1855553602 107155231 107155231    41252           1855325400 107383433 
23:02:43  1855559650 107155231 107155231    41252           1855331448 107383433 
23:02:45  1855566508 107155231 107155231    41252           1855338306 107383433 
23:02:47  1855573488 107155231 107155231    41252           1855345286 107383433 
23:02:49  1855580049 107155231 107155231    41252           1855351847 107383433 
23:02:51  1855587294 107155231 107155231    41252           1855359092 107383433 
23:02:53  1855593888 107155231 107155231    41252           1855365686 107383433 
23:02:55  1855603192 107155231 107155231    41252           1855374990 107383433 
23:02:57  1855616406 107155231 107155231    41252           1855388204 107383433 
23:02:59  1855625342 107155231 107155231    41252           1855397140 107383433 
23:03:01  1855634391 107155231 107155231    41252           1855406189 107383433 
23:03:03  1855643386 107155231 107155231    41252           1855415184 107383433 
23:03:05  1855651832 107155231 107155231    41252           1855423630 107383433 
23:03:07  1855663812 107155231 107155231    41252           1855435610 107383433 
Time      numa_hit numa_miss numa_foreign numa_interleave numa_local numa_other
23:03:09  1855673134 107155231 107155231    41252           1855444932 107383433 
23:03:11  1855683162 107155231 107155231    41252           1855454960 107383433 
23:03:13  1855697876 107155231 107155231    41252           1855469674 107383433 
23:03:15  1855706880 107155231 107155231    41252           1855478678 107383433 
23:03:17  1855715883 107155231 107155231    41252           1855487681 107383433 
23:03:19  1855724431 107155231 107155231    41252           1855496229 107383433 
23:03:21  1855731459 107155231 107155231    41252           1855503257 107383433 
23:03:23  1855751587 107155231 107155231    41252           1855523385 107383433 
23:03:25  1855759960 107155231 107155231    41252           1855531758 107383433 
